Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Eukaryotic Translation Initiation Homo sapiens R-HSA-72613	37/114	5.396850438769993E-11	2.3674183924737702E-9	0	0	4.340676477911594	102.62496664408556	RPL30;RPL3;RPL31;RPL12;RPLP0;RPL11;RPL36A;RPL8;RPL10A;RPL9;RPS4X;RPL7A;RPS15A;RPS19;RPL18A;RPS18;RPL14;EIF4H;RPL13;RPS11;RPS10;RPL17;EIF4E;RPL21;RPS5;RPS6;RPL35A;RPS3A;EIF5;RPL27A;RPL37A;RPL24;RPL27;RPL26;PABPC1;RPL28;RPS23
Formation of a pool of free 40S subunits Homo sapiens R-HSA-72689	33/96	1.0485275883569675E-10	4.451168729928288E-9	0	0	4.725890759123388	108.59371089720628	RPL30;RPL3;RPL31;RPL12;RPLP0;RPL11;RPL36A;RPL10A;RPL8;RPL9;RPS4X;RPL7A;RPS15A;RPL18A;RPS19;RPS18;RPL14;RPL13;RPS11;RPS10;RPL17;RPL21;RPS5;RPS6;RPL35A;RPS3A;RPL27A;RPL37A;RPL24;RPL27;RPL26;RPL28;RPS23
Response to elevated platelet cytosolic Ca2+ Homo sapiens R-HSA-76005	35/110	3.2848494684240506E-10	1.3508943438893909E-8	0	0	4.211760752688172	91.97024046259739	APP;ORM1;SERPINA1;WDR1;PROS1;SERPINE1;PLG;A1BG;CLU;KNG1;TTN;APOH;LAMP2;PSAP;PHACTR2;QSOX1;A2M;FGB;CAP1;FGA;AHSG;APLP2;ACTN1;SERPINF2;FGG;IGF2;FN1;APOA1;PRKCA;ACTN4;F5;TF;SERPING1;CALM1;ALDOA
Platelet degranulation Homo sapiens R-HSA-114608	34/105	3.457602746979615E-10	1.3788500651591433E-8	0	0	4.320715223329904	94.12797118919505	APP;ORM1;SERPINA1;WDR1;PROS1;SERPINE1;PLG;A1BG;CLU;KNG1;TTN;APOH;LAMP2;PSAP;PHACTR2;QSOX1;A2M;FGB;CAP1;FGA;AHSG;APLP2;ACTN1;SERPINF2;FGG;IGF2;FN1;APOA1;ACTN4;F5;TF;SERPING1;CALM1;ALDOA
Host Interactions of HIV factors Homo sapiens R-HSA-162909	38/129	7.143954063128939E-10	2.7651304550228478E-8	0	0	3.7711001769558052	79.41780289686453	PSMD10;ARF1;SEH1L;AP2A1;AP2A2;PSMA7;PSMD9;PSMB7;PSMB5;PSMB2;PSMB3;PSMB1;RCC1;ATP6V1H;BANF1;NUP88;NUP43;RAC1;RAE1;AP2M1;KPNA1;AP1B1;HLA-A;AP2B1;RANGAP1;NUP93;PSMA5;PSMA6;PSMA3;PSMA4;PSMA1;PSMC4;PSME1;PSME2;NUP35;NUP54;NUP98;SLC25A6
Axon guidance Homo sapiens R-HSA-422475	96/515	2.0098941207650884E-9	7.557201894076733E-8	0	0	2.0924346281727164	41.90138800294825	KLB;NRP1;HSP90AB1;PLXND1;YWHAB;ARPC1B;ARPC1A;ARAF;CLTA;PEBP1;AP2A1;AP2A2;ROBO1;PSMD9;ALCAM;DPYSL2;RPS6KA1;NRCAM;RAC1;SPTAN1;AP2M1;EPHB4;GIT1;JAK1;ACTR3;CAP1;ARHGEF11;FGB;DUSP5;ACTR2;FGA;HSP90AA1;FGG;ADAM10;PPP2R5A;FRS2;PPP2R5C;ANK1;VAV2;APBB1IP;PSMA5;PSMA6;PSMA3;PSMA4;CREB1;PSMA1;PSME1;NUMB;PSME2;RAPGEF2;MYH9;EZR;MET;PFN2;PSMD10;SPTBN5;CAMK2D;SDC2;PHB;KALRN;PSMA7;MYL12B;PSMB7;NRAS;ABLIM1;PSMB5;PSMB2;ERBB3;PSMB3;PSMB1;ERBB2;PLXNA1;MYH14;MYH11;SRGAP1;MYH10;CAMK2G;SPTBN1;YES1;RDX;FN1;ARPC4;ARPC5;AP2B1;EFNA1;PPP5C;DLG1;ARPC2;PSMC4;ARPC3;GRB2;KRAS;CALM1;FGFR4;MAP3K11;FGFR2
Post-translational protein modification Homo sapiens R-HSA-597592	96/521	3.727787414187246E-9	1.3627133991862264E-7	0	0	2.0621895934660914	40.021843417459536	POMT2;SPON2;ARF1;SERPINA1;PRKCSH;PROS1;CTSZ;BRCA1;PIGW;PIGV;GALNT10;GMPPB;HERC2;TFG;SUMO3;FPGT;PPP6R3;SUMO2;DAG1;GNPNAT1;TMED2;MAN1A1;MUC15;NANS;SPTAN1;CTSC;EIF5A;PDIA3;ST6GAL1;ALG9;RING1;MUCL1;PARP1;DHPS;ALG5;ALG2;ALG14;MOGS;ALG1;ALG11;F2;RANGAP1;ANK1;PIAS2;SUMF1;F5;PIAS1;NUP93;DPM3;TRAPPC6B;PIGA;CANX;PIGK;PREB;NUP54;NUP98;PIGG;SEC22B;TP53;TSTA3;RAB1A;SPTBN5;SEH1L;PCNA;TMED10;LMAN2L;RPN1;SEL1L;FURIN;RNF2;AURKB;LMAN1;NEU1;SLC17A5;STX5;ST3GAL6;NUP88;NUP43;ARSD;RAE1;ARSB;SPTBN1;ANKRD28;SLC35A1;UBE2I;F10;EDEM1;GFPT2;GALNT1;DOLK;TRAPPC9;SEC23IP;HNRNPK;UBA2;NUP35;SAE1
Peroxisomal lipid metabolism Homo sapiens R-HSA-390918	15/27	5.860213159678956E-9	2.084335275172299E-7	0	0	11.208208582834331	212.45248875999994	ACOT8;PHYH;IDH1;ECI2;HSD17B4;CROT;SLC25A17;ACOX2;EHHADH;AGPS;NUDT19;HACL1;ACOX3;ACAA1;ABCD1
The citric acid (TCA) cycle and respiratory electron transport Homo sapiens R-HSA-1428517	40/153	1.1766088599369129E-8	4.0747822623078346E-7	0	0	3.196036256802622	58.35337153047264	COX19;NDUFB9;NDUFB8;FH;NDUFB7;UQCRB;NDUFB4;ETFDH;DLST;ECSIT;COX5B;COX7C;COX5A;UQCRH;LDHA;NNT;UQCRFS1;CYC1;DLAT;PDK1;IDH3A;PDHX;NDUFA7;IDH3G;NDUFA4;COX6C;SDHB;COX7A2L;SCO1;SCO2;UQCRQ;NDUFAF4;OGDH;NDUFS3;SUCLG2;SUCLG1;UQCRC2;NDUFAF1;ACO2;COX20
HIV Infection Homo sapiens R-HSA-162906	51/222	1.4792838703119416E-8	4.991634803411578E-7	0	0	2.699062187990301	48.66172321292448	ARF1;GTF2B;AP2A1;AP2A2;PSMD9;RCC1;BANF1;RAC1;AP2M1;KPNA1;AP1B1;VPS37C;HLA-A;RANGAP1;NUP93;PSMA5;PSMA6;PSMA3;PSMA4;PSMA1;PSME1;PSME2;CHMP4B;NUP54;NUP98;CHMP7;SLC25A6;PSMD10;GTF2A1;GTF2A2;SEH1L;RNMT;VPS4A;FURIN;PSMA7;PSMB7;PSMB5;PSMB2;PSMB3;PSMB1;ATP6V1H;NUP88;NUP43;RAE1;POLR2K;AP2B1;PSMC4;CHMP2B;CHMP2A;NUP35;TAF5
Metabolism of lipids and lipoproteins Homo sapiens R-HSA-556833	112/659	2.1181214528512737E-8	6.96861957988069E-7	0	0	1.8718758657845769	33.07632949225749	ECI2;GDE1;LCLAT1;GBA2;FADS2;NSDHL;LIPC;FDXR;NUDT19;CPNE1;PIP4K2B;CPNE3;ACAA1;ACOT8;PHYH;PCYT2;DGAT1;SACM1L;ACSL4;PISD;ACLY;PLA2G16;PHOSPHO1;GPD2;MAPKAPK2;CDS1;MTMR3;INSIG1;NRF1;ACAT1;PTDSS2;PTDSS1;PTPMT1;PSAP;PMVK;NEU1;THEM4;HACL1;LTA4H;KDSR;APOE;A2M;APOB;DECR2;ARSD;PLTP;ARSB;DECR1;ESRRA;FDPS;CHKA;IDH1;CAV1;CYP4F3;ACSF3;COQ7;COQ3;NCEH1;BMP1;SDC1;DHCR7;PI4KB;CDS2;ARF1;MTMR14;CROT;PIK3C2A;MCEE;ARV1;ME1;ABCD1;ELOVL1;CERS5;CERS6;HMGCS1;GGPS1;ELOVL2;APOA2;APOA1;PTGR1;SUMF1;HADHB;HADHA;MED22;SLC25A17;PCCA;ACOX2;EHHADH;AGPS;ACOX3;MGLL;TNFRSF21;AGPAT5;ECHS1;HSD17B4;GDPD3;HMGCR;AGPAT1;LMF2;LMF1;MMAA;CYP51A1;APOC3;DDHD1;GRHL1;AGT;FABP1;FABP5;LPCAT4;VAPB;SCD;ETNK1
VEGFA-VEGFR2 Pathway Homo sapiens R-HSA-4420097	65/320	3.009948547054365E-8	9.661200702252548E-7	0	0	2.3123808376984365	40.047563575437906	KLB;AHCYL1;YWHAB;ARAF;PEBP1;HSPB1;PSMD9;AKT2;RAC1;SPTAN1;JAK1;FGB;DUSP5;FGA;HSP90AA1;FGG;PPP2R5A;FRS2;PRKCA;CYBA;PPP2R5C;VAV2;APBB1IP;PSMA5;PSMA6;PSMA3;PSMA4;PSMA1;MAPKAPK2;PSME1;PSME2;RAPGEF2;PSMD10;SPTBN5;CAMK2D;ITPR1;ITPR2;ITPR3;PHB;PSMA7;PSMB7;NRAS;PSMB5;PSMB2;ERBB3;PSMB3;PSMB1;ERBB2;CTNNA1;THEM4;CAMK2G;SPTBN1;JUP;CAV1;FN1;PPP5C;PSMC4;CTNNB1;GRB2;KRAS;CALM1;FGFR4;MAP3K11;FGFR2;BCAR1
Signaling by EGFR Homo sapiens R-HSA-177929	70/355	3.147348319558014E-8	9.861691401281775E-7	0	0	2.230059499698451	38.52231640610533	KLB;AHCYL1;YWHAB;ARAF;CLTA;PEBP1;AP2A1;PTPRK;AP2A2;PSMD9;AKT2;PIP4K2B;SPTAN1;AP2M1;JAK1;FGB;DUSP5;FGA;FGG;GAB1;ADAM10;PPP2R5A;FRS2;PRKCA;PPP2R5C;EPN1;APBB1IP;PSMA5;PSMA6;PSMA3;ADAM17;PSMA4;CREB1;PRKAR1B;PSMA1;PSME1;PSME2;RAPGEF2;PSMD10;SPTBN5;CAMK2D;ITPR1;ITPR2;ITPR3;PHB;PSMA7;PSMB7;NRAS;PSMB5;PSMB2;ERBB3;PSMB3;PSMB1;ERBB2;THEM4;CAMK2G;SPTBN1;PAG1;FN1;AP2B1;MOV10;PPP5C;PSMC4;RPS6KB2;GRB2;KRAS;CALM1;FGFR4;MAP3K11;FGFR2
Signaling by VEGF Homo sapiens R-HSA-194138	66/328	3.4555615138185393E-8	1.0575625470198134E-6	0	0	2.285491492829587	39.26633404116644	KLB;NRP1;AHCYL1;YWHAB;ARAF;PEBP1;HSPB1;PSMD9;AKT2;RAC1;SPTAN1;JAK1;FGB;DUSP5;FGA;HSP90AA1;FGG;PPP2R5A;FRS2;PRKCA;CYBA;PPP2R5C;VAV2;APBB1IP;PSMA5;PSMA6;PSMA3;PSMA4;PSMA1;MAPKAPK2;PSME1;PSME2;RAPGEF2;PSMD10;SPTBN5;CAMK2D;ITPR1;ITPR2;ITPR3;PHB;PSMA7;PSMB7;NRAS;PSMB5;PSMB2;ERBB3;PSMB3;PSMB1;ERBB2;CTNNA1;THEM4;CAMK2G;SPTBN1;JUP;CAV1;FN1;PPP5C;PSMC4;CTNNB1;GRB2;KRAS;CALM1;FGFR4;MAP3K11;FGFR2;BCAR1
Metabolism of fat-soluble vitamins Homo sapiens R-HSA-6806667	20/51	3.900299988759171E-8	1.1665442693652429E-6	0	0	5.793219190240282	98.83016009965196	VKORC1;LRP1;SDC4;SDC2;APOA2;APOA1;APOC3;LRP2;LRP8;RBP4;TTR;RBP2;RBP1;GPC3;SDC1;APOE;GC;APOB;GPC6;LGMN
Signaling by Insulin receptor Homo sapiens R-HSA-74752	63/311	5.4329427962535455E-8	1.5888339377488145E-6	0	0	2.3030439837720165	38.52577992111951	KLB;CAB39L;YWHAB;ARAF;PEBP1;PSMD9;EEF2K;AKT2;ATP6V1E1;SPTAN1;JAK1;FGB;DUSP5;FGA;RPS6;FGG;GAB1;PPP2R5A;FRS2;TSC1;PPP2R5C;APBB1IP;PSMA5;PSMA6;PSMA3;PSMA4;RRAGC;PSMA1;RRAGD;PSME1;ATP6V1B2;PSME2;RAPGEF2;ATP6V1A;PSMD10;SPTBN5;CAMK2D;PHB;PSMA7;PSMB7;NRAS;PSMB5;PSMB2;ERBB3;PSMB3;PSMB1;ERBB2;THEM4;ATP6V1H;ATP6V1D;EIF4E;CAMK2G;SPTBN1;ATP6V0A1;FN1;PPP5C;PSMC4;GRB2;KRAS;CALM1;FGFR4;MAP3K11;FGFR2
Assembly of the pre-replicative complex Homo sapiens R-HSA-68867	23/67	7.140162327334778E-8	2.0427073092983844E-6	0	0	4.697474494443433	77.29668553919201	PSMD10;CDT1;MCM8;CDC6;PSMA7;PSMA5;PSMD9;PSMA6;PSMB7;PSMA3;PSMA4;ORC6;PSMB5;PSMA1;PSMB2;PSMB3;PSMC4;PSMB1;PSME1;PSME2;MCM5;MCM6;MCM2
Respiratory electron transport Homo sapiens R-HSA-611105	27/88	7.923236623726156E-8	2.2185062546433237E-6	0	0	3.981828955164922	65.10641123701656	NDUFB9;COX19;NDUFB8;NDUFB7;UQCRB;NDUFB4;ETFDH;ECSIT;COX5B;COX7C;COX5A;UQCRH;UQCRFS1;CYC1;NDUFA7;NDUFA4;COX6C;SDHB;COX7A2L;SCO1;SCO2;UQCRQ;NDUFAF4;NDUFS3;UQCRC2;NDUFAF1;COX20
EPH-Ephrin signaling Homo sapiens R-HSA-2682334	28/95	1.1883115204819049E-7	3.257954085321223E-6	0	0	3.760144530986454	59.957618656874295	ARPC1B;SDC2;ARPC1A;CLTA;AP2A1;AP2A2;KALRN;MYL12B;MYH14;MYH11;RAC1;MYH10;EPHB4;GIT1;AP2M1;ACTR3;ACTR2;HSP90AA1;YES1;ADAM10;ARPC4;AP2B1;ARPC5;VAV2;EFNA1;ARPC2;ARPC3;MYH9
G1/S Transition Homo sapiens R-HSA-69206	31/112	1.253015302660488E-7	3.365241098573882E-6	0	0	3.4459845492709342	54.765456807518014	PSMD10;PCNA;MAX;MCM8;CUL1;PSMA7;CKS1B;PSMD9;PSMB7;ORC6;PSMB5;CCND1;PSMB2;PSMB3;PSMB1;CDT1;RRM2;CDC6;PSMA5;PSMA6;PSMA3;PSMA4;PSMA1;CDK4;PSMC4;POLE2;PSME1;PSME2;MCM5;MCM6;MCM2
Switching of origins to a post-replicative state Homo sapiens R-HSA-69052	23/70	1.7866880950857972E-7	4.61035594731943E-6	0	0	4.396900183345414	68.31785655249037	PSMD10;CDT1;MCM8;CDC6;PSMA7;PSMA5;PSMD9;PSMA6;PSMB7;PSMA3;PSMA4;ORC6;PSMB5;PSMA1;PSMB2;PSMB3;PSMC4;PSMB1;PSME1;PSME2;MCM5;MCM6;MCM2
Orc1 removal from chromatin Homo sapiens R-HSA-68949	23/70	1.7866880950857972E-7	4.61035594731943E-6	0	0	4.396900183345414	68.31785655249037	PSMD10;CDT1;MCM8;CDC6;PSMA7;PSMA5;PSMD9;PSMA6;PSMB7;PSMA3;PSMA4;ORC6;PSMB5;PSMA1;PSMB2;PSMB3;PSMC4;PSMB1;PSME1;PSME2;MCM5;MCM6;MCM2
Regulation of mRNA stability by proteins that bind AU-rich elements Homo sapiens R-HSA-450531	26/86	1.904168102985158E-7	4.819010045247053E-6	0	0	3.896521157384178	60.29496488743137	PSMD10;SET;ANP32A;YWHAB;HSPB1;PSMA7;PSMD9;PSMB7;PSMB5;PSMB2;PSMB3;PSMB1;PRKCA;YWHAZ;PSMA5;PSMA6;PSMA3;PSMA4;PSMA1;PSMC4;MAPKAPK2;PSME1;HNRNPD;PSME2;PABPC1;DCP1A
IGF1R signaling cascade Homo sapiens R-HSA-2428924	58/288	2.2295927283252194E-7	5.334807328138161E-6	0	0	2.282681861516972	34.96218704377036	KLB;CAB39L;YWHAB;ARAF;PEBP1;PSMD9;EEF2K;AKT2;SPTAN1;JAK1;FGB;DUSP5;FGA;RPS6;FGG;GAB1;PPP2R5A;FRS2;TSC1;PPP2R5C;APBB1IP;PSMA5;PSMA6;PSMA3;PSMA4;RRAGC;PSMA1;RRAGD;PSME1;PSME2;RAPGEF2;PSMD10;SPTBN5;CAMK2D;PHB;PSMA7;PSMB7;NRAS;PSMB5;PSMB2;ERBB3;PSMB3;PSMB1;ERBB2;THEM4;EIF4E;CAMK2G;SPTBN1;IGF2;FN1;PPP5C;PSMC4;GRB2;KRAS;CALM1;FGFR4;MAP3K11;FGFR2
Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R) Homo sapiens R-HSA-2404192	58/288	2.2295927283252194E-7	5.334807328138161E-6	0	0	2.282681861516972	34.96218704377036	KLB;CAB39L;YWHAB;ARAF;PEBP1;PSMD9;EEF2K;AKT2;SPTAN1;JAK1;FGB;DUSP5;FGA;RPS6;FGG;GAB1;PPP2R5A;FRS2;TSC1;PPP2R5C;APBB1IP;PSMA5;PSMA6;PSMA3;PSMA4;RRAGC;PSMA1;RRAGD;PSME1;PSME2;RAPGEF2;PSMD10;SPTBN5;CAMK2D;PHB;PSMA7;PSMB7;NRAS;PSMB5;PSMB2;ERBB3;PSMB3;PSMB1;ERBB2;THEM4;EIF4E;CAMK2G;SPTBN1;IGF2;FN1;PPP5C;PSMC4;GRB2;KRAS;CALM1;FGFR4;MAP3K11;FGFR2
IRS-related events triggered by IGF1R Homo sapiens R-HSA-2428928	58/288	2.2295927283252194E-7	5.334807328138161E-6	0	0	2.282681861516972	34.96218704377036	KLB;CAB39L;YWHAB;ARAF;PEBP1;PSMD9;EEF2K;AKT2;SPTAN1;JAK1;FGB;DUSP5;FGA;RPS6;FGG;GAB1;PPP2R5A;FRS2;TSC1;PPP2R5C;APBB1IP;PSMA5;PSMA6;PSMA3;PSMA4;RRAGC;PSMA1;RRAGD;PSME1;PSME2;RAPGEF2;PSMD10;SPTBN5;CAMK2D;PHB;PSMA7;PSMB7;NRAS;PSMB5;PSMB2;ERBB3;PSMB3;PSMB1;ERBB2;THEM4;EIF4E;CAMK2G;SPTBN1;IGF2;FN1;PPP5C;PSMC4;GRB2;KRAS;CALM1;FGFR4;MAP3K11;FGFR2
Retinoid metabolism and transport Homo sapiens R-HSA-975634	17/42	2.3672737157167937E-7	5.4173557891053E-6	0	0	6.098941058941059	93.04762021960488	LRP1;SDC4;SDC2;APOA2;APOC3;APOA1;LRP2;LRP8;RBP4;TTR;RBP2;RBP1;GPC3;SDC1;APOE;APOB;GPC6
tRNA Aminoacylation Homo sapiens R-HSA-379724	17/42	2.3672737157167937E-7	5.4173557891053E-6	0	0	6.098941058941059	93.04762021960488	CARS;DARS;PARS2;MARS2;EPRS;YARS2;WARS2;LARS2;QARS;LARS;PPA1;RARS;MARS;NARS2;GARS;HARS;CARS2
Signaling by FGFR Homo sapiens R-HSA-190236	69/366	2.387588417690786E-7	5.4173557891053E-6	0	0	2.1068738668738667	32.12521626043607	KLB;AHCYL1;YWHAB;ARAF;PEBP1;FGFRL1;TIAL1;PSMD9;PTBP1;AKT2;PIP4K2B;SPTAN1;JAK1;FGB;DUSP5;FGA;FGG;GAB1;PPP2R5A;FRS2;PRKCA;PPP2R5C;APBB1IP;PSMA5;PSMA6;PSMA3;PSMA4;CREB1;PRKAR1B;PSMA1;HNRNPH1;ESRP2;PSME1;PSME2;RAPGEF2;PSMD10;SPTBN5;CAMK2D;ITPR1;ITPR2;ITPR3;PHB;PSMA7;PSMB7;NRAS;PSMB5;PSMB2;ERBB3;FLRT3;PSMB3;MKNK1;PSMB1;ERBB2;THEM4;HNRNPA1;CAMK2G;SPTBN1;POLR2K;FN1;MOV10;PPP5C;PSMC4;RPS6KB2;GRB2;KRAS;CALM1;FGFR4;MAP3K11;FGFR2
VEGFR2 mediated cell proliferation Homo sapiens R-HSA-5218921	52/248	2.5044532763382857E-7	5.5862042570528545E-6	0	0	2.3988151437494163	36.46205061882297	KLB;AHCYL1;YWHAB;ARAF;PEBP1;PSMD9;SPTAN1;JAK1;FGB;DUSP5;FGA;FGG;PPP2R5A;FRS2;PRKCA;PPP2R5C;APBB1IP;PSMA5;PSMA6;PSMA3;PSMA4;PSMA1;PSME1;PSME2;RAPGEF2;PSMD10;SPTBN5;CAMK2D;ITPR1;ITPR2;ITPR3;PHB;PSMA7;PSMB7;NRAS;PSMB5;PSMB2;ERBB3;PSMB3;PSMB1;ERBB2;CAMK2G;SPTBN1;FN1;PPP5C;PSMC4;GRB2;KRAS;CALM1;FGFR4;MAP3K11;FGFR2
Signaling by Rho GTPases Homo sapiens R-HSA-194315	69/367	2.655986363601648E-7	5.825463424166281E-6	0	0	2.0996850800206506	31.791918770996897	YWHAE;ARHGAP11A;RTKN;GDI1;YWHAB;ARPC1B;ARPC1A;GDI2;FAM13A;ARHGAP1;AKAP13;YWHAQ;CDH1;HIST3H2BB;RAC1;ARHGEF11;ACTR3;ACTR2;RALBP1;H2AFX;PPP2R5A;CYBA;PPP2R5C;CDC25C;RANGAP1;CKAP5;YWHAZ;VAV2;CTTN;MYH9;RHOU;NUP98;MAD1L1;PFN2;SEH1L;MIS12;KALRN;NSL1;AURKB;MYL12B;ARHGAP22;RHOT1;RACGAP1;CHN2;CTNNA1;MYH14;SFN;MYH11;NUP43;A2M;MYH10;SRGAP1;ARPC4;ARPC5;HIST1H4A;CENPF;ARPC2;ARPC3;CTNNB1;GRB2;CENPN;PKN2;CENPO;NF2;CALM1;CENPP;CENPQ;SPC25;MAD2L1
CLEC7A (Dectin-1) signaling Homo sapiens R-HSA-5607764	28/99	3.0816118892227086E-7	6.644898837133448E-6	0	0	3.547513104746005	53.18659698590029	PSMD10;AHCYL1;UBE2D2;CUL1;ITPR1;ITPR2;ITPR3;PSMA7;PSMD9;PSMB7;PSMB5;PSMB2;PSMB3;PSMB1;IKBKG;NFKB2;PSMA5;PSMA6;PSMA3;PSMA4;PSMA1;PSMC4;PSME1;UBA3;PSME2;UBE2V1;CALM1;UBE2M
Removal of licensing factors from origins Homo sapiens R-HSA-69300	23/72	3.1809373822107106E-7	6.644898837133448E-6	0	0	4.216964541327553	63.08966797890339	PSMD10;CDT1;MCM8;CDC6;PSMA7;PSMA5;PSMD9;PSMA6;PSMB7;PSMA3;PSMA4;ORC6;PSMB5;PSMA1;PSMB2;PSMB3;PSMC4;PSMB1;PSME1;PSME2;MCM5;MCM6;MCM2
IRS-mediated signalling Homo sapiens R-HSA-112399	57/284	3.1810685922447355E-7	6.644898837133448E-6	0	0	2.2721981974699914	33.99408110418143	KLB;CAB39L;YWHAB;ARAF;PEBP1;PSMD9;EEF2K;AKT2;SPTAN1;JAK1;FGB;DUSP5;FGA;RPS6;FGG;GAB1;PPP2R5A;FRS2;TSC1;PPP2R5C;APBB1IP;PSMA5;PSMA6;PSMA3;PSMA4;RRAGC;PSMA1;RRAGD;PSME1;PSME2;RAPGEF2;PSMD10;SPTBN5;CAMK2D;PHB;PSMA7;PSMB7;NRAS;PSMB5;PSMB2;ERBB3;PSMB3;PSMB1;ERBB2;THEM4;EIF4E;CAMK2G;SPTBN1;FN1;PPP5C;PSMC4;GRB2;KRAS;CALM1;FGFR4;MAP3K11;FGFR2
S Phase Homo sapiens R-HSA-69242	32/124	4.5440953671816553E-7	9.108151204553315E-6	0	0	3.1314850878536573	45.73304427399244	PSMD10;PCNA;MAX;MCM8;CUL1;PSMA7;CKS1B;PSMD9;PSMB7;ORC6;PSMB5;CCND1;PSMB2;PSMB3;PSMB1;GINS1;CDT1;GINS4;CDC6;PSMA5;PSMA6;PSMA3;PSMA4;PSMA1;CDK4;PSMC4;POLE2;PSME1;PSME2;MCM5;MCM6;MCM2
Insulin receptor signalling cascade Homo sapiens R-HSA-74751	57/287	4.5690826426974017E-7	9.108151204553315E-6	0	0	2.242181890706023	32.733127319270395	KLB;CAB39L;YWHAB;ARAF;PEBP1;PSMD9;EEF2K;AKT2;SPTAN1;JAK1;FGB;DUSP5;FGA;RPS6;FGG;GAB1;PPP2R5A;FRS2;TSC1;PPP2R5C;APBB1IP;PSMA5;PSMA6;PSMA3;PSMA4;RRAGC;PSMA1;RRAGD;PSME1;PSME2;RAPGEF2;PSMD10;SPTBN5;CAMK2D;PHB;PSMA7;PSMB7;NRAS;PSMB5;PSMB2;ERBB3;PSMB3;PSMB1;ERBB2;THEM4;EIF4E;CAMK2G;SPTBN1;FN1;PPP5C;PSMC4;GRB2;KRAS;CALM1;FGFR4;MAP3K11;FGFR2
NIK-->noncanonical NF-kB signaling Homo sapiens R-HSA-5676590	20/58	4.637128652774104E-7	9.108151204553315E-6	0	0	4.724204207366841	68.89779558271687	PSMD10;CUL1;PSMA7;NFKB2;PSMA5;PSMD9;PSMA6;PSMB7;PSMA3;PSMA4;PSMB5;PSMA1;PSMB2;PSMB3;PSMC4;PSMB1;PSME1;UBA3;PSME2;UBE2M
CDT1 association with the CDC6:ORC:origin complex Homo sapiens R-HSA-68827	20/58	4.637128652774104E-7	9.108151204553315E-6	0	0	4.724204207366841	68.89779558271687	PSMD10;CDT1;MCM8;CDC6;PSMA7;PSMA5;PSMD9;PSMA6;PSMB7;PSMA3;PSMA4;ORC6;PSMB5;PSMA1;PSMB2;PSMB3;PSMC4;PSMB1;PSME1;PSME2
Platelet activation, signaling and aggregation Homo sapiens R-HSA-76002	52/253	4.813700503761746E-7	9.31592626904479E-6	0	0	2.3384855084010554	34.0170823452633	APP;ORM1;SERPINA1;WDR1;PROS1;SERPINE1;CLU;ABHD12;AKT2;LAMP2;PHACTR2;QSOX1;RAC1;JAK1;CAP1;FGB;FGA;AHSG;ACTN1;APLP2;SERPINF2;FGG;APOA1;PRKCA;ACTN4;F2;YWHAZ;VAV2;F5;APBB1IP;SERPING1;ALDOA;MGLL;ITPR1;ITPR2;ITPR3;PLG;A1BG;KNG1;TTN;APOH;GNA11;PSAP;GNA12;A2M;IGF2;FN1;TF;GNB2;GRB2;CALM1;BCAR1
Cell Cycle, Mitotic Homo sapiens R-HSA-69278	81/462	5.307295282834691E-7	1.012231969885573E-5	0	0	1.9307184125204164	27.896976037290376	CEP57;YWHAE;HSP90AB1;MCM8;SMC4;SMC2;PHF8;CKS1B;PSMD9;CCND1;HIST3H2BB;BANF1;RAB8A;HSP90AA1;H2AFX;UBE2E1;PPP2R5A;PRKCA;PPP2R5C;CDC25C;RANGAP1;LEMD2;CKAP5;HAUS1;NUP93;PSMA5;PSMA6;PSMA3;PSMA4;PSMA1;PSME1;PSME2;MCM5;NUP54;NUP98;MCM6;TP53;MAD1L1;MCM2;PSMD10;RAB1A;SET;SEH1L;PCNA;ANAPC16;MAX;MIS12;CUL1;ARPP19;PSMA7;NSL1;AURKB;PSMB7;PSMB5;ORC6;PSMB2;RBBP4;PSMB3;PSMB1;NUP88;NUP43;RAE1;GINS1;CDT1;RRM2;GINS4;CDC6;TPX2;CENPF;HIST1H4A;PSMC4;CDK4;POLE2;TUBGCP5;NUP35;CENPN;CENPO;CENPP;CENPQ;MAD2L1;SPC25
NGF signalling via TRKA from the plasma membrane Homo sapiens R-HSA-187037	69/374	5.5024998054342E-7	1.0344699634216297E-5	0	0	2.0506834804539724	29.55628189214822	KLB;AHCYL1;YWHAB;ARAF;CLTA;PEBP1;AP2A1;AP2A2;PSMD9;AKT2;RPS6KA1;PIP4K2B;SPTAN1;AP2M1;JAK1;FGB;DUSP5;FGA;FGG;GAB1;PPP2R5A;FRS2;PRKCA;PPP2R5C;APBB1IP;PSMA5;PSMA6;PSMA3;PSMA4;CREB1;PRKAR1B;PSMA1;MAPKAPK2;PSME1;PSME2;RAPGEF2;PSMD10;SPTBN5;CAMK2D;ITPR1;ITPR2;ITPR3;PHB;PSMA7;PSMB7;NRAS;PSMB5;MAPK7;PSMB2;ERBB3;PSMB3;PSMB1;ERBB2;THEM4;CAMK2G;SPTBN1;MAP2K5;FN1;AP2B1;MOV10;PPP5C;PSMC4;RPS6KB2;GRB2;KRAS;CALM1;FGFR4;MAP3K11;FGFR2
