Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Pink/Parkin Mediated Mitophagy Homo sapiens R-HSA-5205685	1/22	0.4088603852671497	0.6394795318327504	0	0	1.9721969467192397	1.763896537518137	TOMM7
Mitophagy Homo sapiens R-HSA-5205647	1/22	0.4088603852671497	0.6394795318327504	0	0	1.9721969467192397	1.763896537518137	TOMM7
ADP signalling through P2Y purinoceptor 12 Homo sapiens R-HSA-392170	1/22	0.4088603852671497	0.6394795318327504	0	0	1.9721969467192397	1.763896537518137	GNG12
Asparagine N-linked glycosylation Homo sapiens R-HSA-446203	7/259	0.41204492359984457	0.6432304341692231	0	0	1.1514934289127838	1.020940440640253	GMPPB;PPP6R1;MPI;GOSR1;MVD;YKT6;B4GALT4
HDACs deacetylate histones Homo sapiens R-HSA-3214815	2/60	0.4155864050593354	0.6475231987400694	0	0	1.4284666177549523	1.2542861577348028	HIST1H2BH;HIST1H2BD
Interleukin-3, 5 and GM-CSF signaling Homo sapiens R-HSA-512988	7/261	0.41975650730531305	0.6503589753576324	0	0	1.1423080179493692	0.9916152929093958	PSMD10;PSMA4;PTPRA;PEA15;DAB2IP;PEBP1;VCL
MicroRNA (miRNA) biogenesis Homo sapiens R-HSA-203927	1/23	0.42282661666428634	0.6503589753576324	0	0	1.882455124493341	1.6204043326135416	POLR2F
Abortive elongation of HIV-1 transcript in the absence of Tat Homo sapiens R-HSA-167242	1/23	0.42282661666428634	0.6503589753576324	0	0	1.882455124493341	1.6204043326135416	POLR2F
Gap-filling DNA repair synthesis and ligation in GG-NER Homo sapiens R-HSA-5696397	1/23	0.42282661666428634	0.6503589753576324	0	0	1.882455124493341	1.6204043326135416	RFC1
RAF-independent MAPK1/3 activation Homo sapiens R-HSA-112409	1/23	0.42282661666428634	0.6503589753576324	0	0	1.882455124493341	1.6204043326135416	PEA15
Thromboxane signalling through TP receptor Homo sapiens R-HSA-428930	1/23	0.42282661666428634	0.6503589753576324	0	0	1.882455124493341	1.6204043326135416	GNG12
Ca2+ pathway Homo sapiens R-HSA-4086398	2/61	0.42376691181615905	0.6503589753576324	0	0	1.4041831950955643	1.2055919686419543	PPP3CA;GNG12
Cell death signalling via NRAGE, NRIF and NADE Homo sapiens R-HSA-204998	2/61	0.42376691181615905	0.6503589753576324	0	0	1.4041831950955643	1.2055919686419543	KALRN;VAV2
HIV Infection Homo sapiens R-HSA-162906	6/222	0.4266366720985616	0.6526369446599709	0	0	1.1511683357176918	0.9805911045902782	PSMD10;RANBP1;PSMA4;RNMT;POLR2F;SSRP1
HIV Life Cycle Homo sapiens R-HSA-162587	4/141	0.42684690145853843	0.6526369446599709	0	0	1.2097448374820639	1.029891920839485	RANBP1;RNMT;POLR2F;SSRP1
Gap-filling DNA repair synthesis and ligation in TC-NER Homo sapiens R-HSA-6782210	2/62	0.4318877164634331	0.65509577204792	0	0	1.380709219858156	1.1592291570053366	RFC1;POLR2F
Autodegradation of Cdh1 by Cdh1:APC/C Homo sapiens R-HSA-174084	2/62	0.4318877164634331	0.65509577204792	0	0	1.380709219858156	1.1592291570053366	PSMD10;PSMA4
FCERI mediated Ca+2 mobilization Homo sapiens R-HSA-2871809	2/62	0.4318877164634331	0.65509577204792	0	0	1.380709219858156	1.1592291570053366	PPP3CA;VAV2
Post-Elongation Processing of Intronless pre-mRNA Homo sapiens R-HSA-112297	1/24	0.4364635645062548	0.65509577204792	0	0	1.800516938982738	1.4927192508539766	SNRPB
Processing of Capped Intronless Pre-mRNA Homo sapiens R-HSA-75067	1/24	0.4364635645062548	0.65509577204792	0	0	1.800516938982738	1.4927192508539766	SNRPB
DARPP-32 events Homo sapiens R-HSA-180024	1/24	0.4364635645062548	0.65509577204792	0	0	1.800516938982738	1.4927192508539766	PPP3CA
TRAF6 mediated NF-kB activation Homo sapiens R-HSA-933542	1/24	0.4364635645062548	0.65509577204792	0	0	1.800516938982738	1.4927192508539766	NFKB2
Sema4D induced cell migration and growth-cone collapse Homo sapiens R-HSA-416572	1/24	0.4364635645062548	0.65509577204792	0	0	1.800516938982738	1.4927192508539766	MYL6
Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol Homo sapiens R-HSA-193368	1/24	0.4364635645062548	0.65509577204792	0	0	1.800516938982738	1.4927192508539766	AKR1D1
Endogenous sterols Homo sapiens R-HSA-211976	1/24	0.4364635645062548	0.65509577204792	0	0	1.800516938982738	1.4927192508539766	CYP51A1
NCAM signaling for neurite out-growth Homo sapiens R-HSA-375165	7/266	0.4389901332015277	0.655513133195165	0	0	1.1199651264167394	0.92204303213059	PSMD10;PSMA4;PTPRA;PEA15;DAB2IP;PEBP1;VCL
Collagen biosynthesis and modifying enzymes Homo sapiens R-HSA-1650814	2/63	0.43994707839137603	0.655513133195165	0	0	1.3580048831531217	1.1150589444238523	COLGALT2;SERPINH1
Dual incision in TC-NER Homo sapiens R-HSA-6782135	2/63	0.43994707839137603	0.655513133195165	0	0	1.3580048831531217	1.1150589444238523	RFC1;POLR2F
Asymmetric localization of PCP proteins Homo sapiens R-HSA-4608870	2/63	0.43994707839137603	0.655513133195165	0	0	1.3580048831531217	1.1150589444238523	PSMD10;PSMA4
RNA Polymerase II Pre-transcription Events Homo sapiens R-HSA-674695	2/64	0.4479433721006626	0.6581738863842724	0	0	1.3360329444063144	1.0729526346454161	POLR2F;SSRP1
HDR through Homologous Recombination (HRR) Homo sapiens R-HSA-5685942	2/64	0.4479433721006626	0.6581738863842724	0	0	1.3360329444063144	1.0729526346454161	RFC1;ATM
Hedgehog ligand biogenesis Homo sapiens R-HSA-5358346	2/64	0.4479433721006626	0.6581738863842724	0	0	1.3360329444063144	1.0729526346454161	PSMD10;PSMA4
Regulation of IFNA signaling Homo sapiens R-HSA-912694	1/25	0.44977897614768736	0.6581738863842724	0	0	1.7254069355980184	1.3785983833438795	STAT2
APC-Cdc20 mediated degradation of Nek2A Homo sapiens R-HSA-179409	1/25	0.44977897614768736	0.6581738863842724	0	0	1.7254069355980184	1.3785983833438795	BUB1B
Formation of tubulin folding intermediates by CCT/TriC Homo sapiens R-HSA-389960	1/25	0.44977897614768736	0.6581738863842724	0	0	1.7254069355980184	1.3785983833438795	TUBB3
ADP signalling through P2Y purinoceptor 1 Homo sapiens R-HSA-418592	1/25	0.44977897614768736	0.6581738863842724	0	0	1.7254069355980184	1.3785983833438795	GNG12
Activation of G protein gated Potassium channels Homo sapiens R-HSA-1296041	1/25	0.44977897614768736	0.6581738863842724	0	0	1.7254069355980184	1.3785983833438795	GNG12
Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits Homo sapiens R-HSA-997272	1/25	0.44977897614768736	0.6581738863842724	0	0	1.7254069355980184	1.3785983833438795	GNG12
G protein gated Potassium channels Homo sapiens R-HSA-1296059	1/25	0.44977897614768736	0.6581738863842724	0	0	1.7254069355980184	1.3785983833438795	GNG12
DNA Replication Homo sapiens R-HSA-69306	3/105	0.45231036510422984	0.6601100464631908	0	0	1.2182365483506836	0.966532658255242	PSMD10;PSMA4;RFC1
Signaling by Insulin receptor Homo sapiens R-HSA-74752	8/311	0.45271605876020793	0.6601100464631908	0	0	1.0939456014566975	0.8669411158417951	PSMD10;PSMA4;PRKAA2;PTPRA;PEA15;DAB2IP;PEBP1;VCL
ER-Phagosome pathway Homo sapiens R-HSA-1236974	2/65	0.4558750826308906	0.6608710371509873	0	0	1.314758527524485	1.0327907444722708	PSMD10;PSMA4
Recycling pathway of L1 Homo sapiens R-HSA-437239	1/26	0.46278041720271645	0.6608710371509873	0	0	1.6563057324840764	1.2761878704489478	DPYSL2
N-glycan antennae elongation in the medial/trans-Golgi Homo sapiens R-HSA-975576	1/26	0.46278041720271645	0.6608710371509873	0	0	1.6563057324840764	1.2761878704489478	B4GALT4
FGFR2 alternative splicing Homo sapiens R-HSA-6803529	1/26	0.46278041720271645	0.6608710371509873	0	0	1.6563057324840764	1.2761878704489478	POLR2F
Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA) Homo sapiens R-HSA-5693554	1/26	0.46278041720271645	0.6608710371509873	0	0	1.6563057324840764	1.2761878704489478	ATM
Regulation of Hypoxia-inducible Factor (HIF) by oxygen Homo sapiens R-HSA-1234174	1/26	0.46278041720271645	0.6608710371509873	0	0	1.6563057324840764	1.2761878704489478	HIF1AN
Cellular response to hypoxia Homo sapiens R-HSA-2262749	1/26	0.46278041720271645	0.6608710371509873	0	0	1.6563057324840764	1.2761878704489478	HIF1AN
PTK6 Regulates RHO GTPases, RAS GTPase and MAP kinases Homo sapiens R-HSA-8849471	1/26	0.46278041720271645	0.6608710371509873	0	0	1.6563057324840764	1.2761878704489478	DAB2IP
TAK1 activates NFkB by phosphorylation and activation of IKKs complex Homo sapiens R-HSA-445989	1/26	0.46278041720271645	0.6608710371509873	0	0	1.6563057324840764	1.2761878704489478	NFKB2
Metabolism of vitamins and cofactors Homo sapiens R-HSA-196854	4/148	0.46346177980795406	0.6608710371509873	0	0	1.1505223171889838	0.884787739234931	BTD;MTHFD1;FLAD1;APOE
APC/C:Cdc20 mediated degradation of Securin Homo sapiens R-HSA-174154	2/66	0.4637408011303994	0.6608710371509873	0	0	1.2941489361702128	0.994462221363434	PSMD10;PSMA4
Activation of NF-kappaB in B cells Homo sapiens R-HSA-1169091	2/66	0.4637408011303994	0.6608710371509873	0	0	1.2941489361702128	0.994462221363434	PSMD10;PSMA4
Triglyceride Biosynthesis Homo sapiens R-HSA-75109	2/66	0.4637408011303994	0.6608710371509873	0	0	1.2941489361702128	0.994462221363434	SCD;ACSL4
HATs acetylate histones Homo sapiens R-HSA-3214847	3/107	0.46458012807665255	0.6609157300290466	0	0	1.1946859111038215	0.9158715846325801	MORF4L1;HIST1H2BH;HIST1H2BD
Assembly of the pre-replicative complex Homo sapiens R-HSA-68867	2/67	0.4715392211005539	0.6659910538168538	0	0	1.2741734860883798	0.9578637364799223	PSMD10;PSMA4
Signaling by PTK6 Homo sapiens R-HSA-8848021	2/67	0.4715392211005539	0.6659910538168538	0	0	1.2741734860883798	0.9578637364799223	KHDRBS1;DAB2IP
Keratan sulfate biosynthesis Homo sapiens R-HSA-2022854	1/27	0.4754752755856267	0.6659910538168538	0	0	1.5925200065327454	1.1839437027242654	B4GALT4
RNA Polymerase III Transcription Initiation From Type 2 Promoter Homo sapiens R-HSA-76066	1/27	0.4754752755856267	0.6659910538168538	0	0	1.5925200065327454	1.1839437027242654	POLR2F
Interleukin-6 family signaling Homo sapiens R-HSA-6783589	1/27	0.4754752755856267	0.6659910538168538	0	0	1.5925200065327454	1.1839437027242654	IL27RA
Caspase activation via extrinsic apoptotic signalig pathway Homo sapiens R-HSA-5357769	1/27	0.4754752755856267	0.6659910538168538	0	0	1.5925200065327454	1.1839437027242654	CASP8
Prefoldin mediated transfer of substrate  to CCT/TriC Homo sapiens R-HSA-389957	1/27	0.4754752755856267	0.6659910538168538	0	0	1.5925200065327454	1.1839437027242654	TUBB3
Platelet calcium homeostasis Homo sapiens R-HSA-418360	1/27	0.4754752755856267	0.6659910538168538	0	0	1.5925200065327454	1.1839437027242654	SRI
Synthesis of bile acids and bile salts Homo sapiens R-HSA-192105	1/27	0.4754752755856267	0.6659910538168538	0	0	1.5925200065327454	1.1839437027242654	AKR1D1
COPII (Coat Protein 2) Mediated Vesicle Transport Homo sapiens R-HSA-204005	2/68	0.47926913393714987	0.667874193459265	0	0	1.2548033526756932	0.9228990485176379	PPP6R1;YKT6
Interferon alpha/beta signaling Homo sapiens R-HSA-909733	2/68	0.47926913393714987	0.667874193459265	0	0	1.2548033526756932	0.9228990485176379	IRF3;STAT2
Cyclin E associated events during G1/S transition Homo sapiens R-HSA-69202	2/68	0.47926913393714987	0.667874193459265	0	0	1.2548033526756932	0.9228990485176379	PSMD10;PSMA4
Cyclin A:Cdk2-associated events at S phase entry Homo sapiens R-HSA-69656	2/69	0.4869294253705039	0.6695944401344436	0	0	1.2360114322006985	0.889478426235987	PSMD10;PSMA4
Energy dependent regulation of mTOR by LKB1-AMPK Homo sapiens R-HSA-380972	1/28	0.4878707656725286	0.6695944401344436	0	0	1.5334591491704017	1.1005708886738672	PRKAA2
RNA Polymerase III Transcription Initiation From Type 1 Promoter Homo sapiens R-HSA-76061	1/28	0.4878707656725286	0.6695944401344436	0	0	1.5334591491704017	1.1005708886738672	POLR2F
RNA Polymerase III Transcription Initiation From Type 3 Promoter Homo sapiens R-HSA-76071	1/28	0.4878707656725286	0.6695944401344436	0	0	1.5334591491704017	1.1005708886738672	POLR2F
Recognition of DNA damage by PCNA-containing replication complex Homo sapiens R-HSA-110314	1/28	0.4878707656725286	0.6695944401344436	0	0	1.5334591491704017	1.1005708886738672	RFC1
Endosomal Sorting Complex Required For Transport (ESCRT) Homo sapiens R-HSA-917729	1/28	0.4878707656725286	0.6695944401344436	0	0	1.5334591491704017	1.1005708886738672	VPS36
G-protein activation Homo sapiens R-HSA-202040	1/28	0.4878707656725286	0.6695944401344436	0	0	1.5334591491704017	1.1005708886738672	GNG12
Adrenaline,noradrenaline inhibits insulin secretion Homo sapiens R-HSA-400042	1/28	0.4878707656725286	0.6695944401344436	0	0	1.5334591491704017	1.1005708886738672	GNG12
Synthesis of PA Homo sapiens R-HSA-1483166	1/28	0.4878707656725286	0.6695944401344436	0	0	1.5334591491704017	1.1005708886738672	GNPAT
Immune System Homo sapiens R-HSA-168256	37/1547	0.49126718173827616	0.6708401335704944	0	0	1.0149440511532313	0.7213888813727148	EIF4A2;PSMD10;HSP90AB1;MGRN1;UBA6;PEBP1;KIF11;C8B;IL27RA;C4A;PPP3CA;C5;CASP8;PEA15;POLR2F;RBBP6;STX3;GBP1;HSP90AA1;STAT2;FBXO17;DAB2IP;CYBA;CNPY3;IRAK4;NFKB2;VAV2;PSMA4;IRF3;PTPRA;UBE2V2;TPP2;KIF2C;BLMH;SUGT1;EIF4G2;VCL
Interferon Signaling Homo sapiens R-HSA-913531	5/196	0.4935139770470257	0.6708401335704944	0	0	1.083949011738063	0.7654892343573657	EIF4A2;IRF3;STAT2;GBP1;EIF4G2
Muscle contraction Homo sapiens R-HSA-397014	5/196	0.4935139770470257	0.6708401335704944	0	0	1.083949011738063	0.7654892343573657	MYL6;ANXA1;NEB;SRI;VCL
trans-Golgi Network Vesicle Budding Homo sapiens R-HSA-199992	2/70	0.4945190715684696	0.6708401335704944	0	0	1.2177722152690864	0.8575181265710637	GNS;IGF2R
Clathrin derived vesicle budding Homo sapiens R-HSA-421837	2/70	0.4945190715684696	0.6708401335704944	0	0	1.2177722152690864	0.8575181265710637	GNS;IGF2R
Switching of origins to a post-replicative state Homo sapiens R-HSA-69052	2/70	0.4945190715684696	0.6708401335704944	0	0	1.2177722152690864	0.8575181265710637	PSMD10;PSMA4
Orc1 removal from chromatin Homo sapiens R-HSA-68949	2/70	0.4945190715684696	0.6708401335704944	0	0	1.2177722152690864	0.8575181265710637	PSMD10;PSMA4
Surfactant metabolism Homo sapiens R-HSA-5683826	1/29	0.4999739324884341	0.6771170145290382	0	0	1.478616924476797	1.0249762420664252	LMCD1
APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1 Homo sapiens R-HSA-174178	2/71	0.502037135493616	0.6776672885045839	0	0	1.2000616712920136	0.8269399208545553	PSMD10;PSMA4
Lipid digestion, mobilization, and transport Homo sapiens R-HSA-73923	2/71	0.502037135493616	0.6776672885045839	0	0	1.2000616712920136	0.8269399208545553	FABP7;APOE
TCF dependent signaling in response to WNT Homo sapiens R-HSA-201681	5/199	0.5068932053143312	0.6818331829546505	0	0	1.0670213470496037	0.724992923187639	PSMD10;PSMA4;H3F3A;HIST1H2BH;HIST1H2BD
Removal of licensing factors from origins Homo sapiens R-HSA-69300	2/72	0.5094827633930071	0.6818331829546505	0	0	1.1828571428571428	0.7976706643814667	PSMD10;PSMA4
DNA Repair Homo sapiens R-HSA-73894	7/285	0.5108414509458982	0.6818331829546505	0	0	1.042391892937263	0.7001704743461097	RFC1;UBE2V2;POLR2F;XPC;ATM;HIST1H2BH;HIST1H2BD
RNA Polymerase I Promoter Escape Homo sapiens R-HSA-73772	1/30	0.5117916556652267	0.6818331829546505	0	0	1.4275569221758548	0.9562313872491184	POLR2F
Termination of translesion DNA synthesis Homo sapiens R-HSA-5656169	1/30	0.5117916556652267	0.6818331829546505	0	0	1.4275569221758548	0.9562313872491184	RFC1
Activation of Kainate Receptors upon glutamate binding Homo sapiens R-HSA-451326	1/30	0.5117916556652267	0.6818331829546505	0	0	1.4275569221758548	0.9562313872491184	GNG12
Glucagon-type ligand receptors Homo sapiens R-HSA-420092	1/30	0.5117916556652267	0.6818331829546505	0	0	1.4275569221758548	0.9562313872491184	GNG12
Metabolism of steroid hormones Homo sapiens R-HSA-196071	1/30	0.5117916556652267	0.6818331829546505	0	0	1.4275569221758548	0.9562313872491184	AKR1B1
Amino acid transport across the plasma membrane Homo sapiens R-HSA-352230	1/31	0.523330653111339	0.6904588294275408	0	0	1.3799009200283086	0.8935435128324484	SLC38A3
HS-GAG biosynthesis Homo sapiens R-HSA-2022928	1/31	0.523330653111339	0.6904588294275408	0	0	1.3799009200283086	0.8935435128324484	GLCE
Export of Viral Ribonucleoproteins from Nucleus Homo sapiens R-HSA-168274	1/31	0.523330653111339	0.6904588294275408	0	0	1.3799009200283086	0.8935435128324484	HSPA1A
NOD1/2 Signaling Pathway Homo sapiens R-HSA-168638	1/31	0.523330653111339	0.6904588294275408	0	0	1.3799009200283086	0.8935435128324484	CASP8
Regulation of TNFR1 signaling Homo sapiens R-HSA-5357905	1/31	0.523330653111339	0.6904588294275408	0	0	1.3799009200283086	0.8935435128324484	CASP8
Inwardly rectifying K+ channels Homo sapiens R-HSA-1296065	1/31	0.523330653111339	0.6904588294275408	0	0	1.3799009200283086	0.8935435128324484	GNG12
Phospholipid metabolism Homo sapiens R-HSA-1483257	4/161	0.5290367304981263	0.691931555076233	0	0	1.0545484239751757	0.67142825627589	GNPAT;CHDH;SARDH;CHPT1
SUMOylation of DNA damage response and repair proteins Homo sapiens R-HSA-3108214	2/75	0.5313776729924217	0.691931555076233	0	0	1.1340716992130575	0.7170534192308058	PHC2;XPC
Regulation of DNA replication Homo sapiens R-HSA-69304	2/75	0.5313776729924217	0.691931555076233	0	0	1.1340716992130575	0.7170534192308058	PSMD10;PSMA4
Transport to the Golgi and subsequent modification Homo sapiens R-HSA-948021	4/162	0.5339216492236555	0.691931555076233	0	0	1.0478199718706047	0.6575135027285803	PPP6R1;GOSR1;YKT6;B4GALT4
RNA Polymerase I Transcription Termination Homo sapiens R-HSA-73863	1/32	0.5345974850955737	0.691931555076233	0	0	1.335319498664475	0.8362320579351572	POLR2F
Resolution of D-loop Structures through Holliday Junction Intermediates Homo sapiens R-HSA-5693568	1/32	0.5345974850955737	0.691931555076233	0	0	1.335319498664475	0.8362320579351572	ATM
DNA strand elongation Homo sapiens R-HSA-69190	1/32	0.5345974850955737	0.691931555076233	0	0	1.335319498664475	0.8362320579351572	RFC1
TRAF6 mediated IRF7 activation Homo sapiens R-HSA-933541	1/32	0.5345974850955737	0.691931555076233	0	0	1.335319498664475	0.8362320579351572	IRF3
Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding Homo sapiens R-HSA-389958	1/32	0.5345974850955737	0.691931555076233	0	0	1.335319498664475	0.8362320579351572	TUBB3
Signal amplification Homo sapiens R-HSA-392518	1/32	0.5345974850955737	0.691931555076233	0	0	1.335319498664475	0.8362320579351572	GNG12
Thrombin signalling through proteinase activated receptors (PARs) Homo sapiens R-HSA-456926	1/32	0.5345974850955737	0.691931555076233	0	0	1.335319498664475	0.8362320579351572	GNG12
TGF-beta receptor signaling activates SMADs Homo sapiens R-HSA-2173789	1/32	0.5345974850955737	0.691931555076233	0	0	1.335319498664475	0.8362320579351572	FKBP1A
Transcription-Coupled Nucleotide Excision Repair (TC-NER) Homo sapiens R-HSA-6781827	2/76	0.5385265693510576	0.6959158510729307	0	0	1.1186889016676251	0.6923771943922908	RFC1;POLR2F
Fcgamma receptor (FCGR) dependent phagocytosis Homo sapiens R-HSA-2029480	3/120	0.5410676637591063	0.6962552578078292	0	0	1.0612323000382702	0.651820484652117	HSP90AA1;HSP90AB1;VAV2
Rev-mediated nuclear export of HIV RNA Homo sapiens R-HSA-165054	1/33	0.5455985577687267	0.6962552578078292	0	0	1.2935244161358812	0.7837099868403946	RANBP1
Formation of the Early Elongation Complex Homo sapiens R-HSA-113418	1/33	0.5455985577687267	0.6962552578078292	0	0	1.2935244161358812	0.7837099868403946	POLR2F
Formation of the HIV-1 Early Elongation Complex Homo sapiens R-HSA-167158	1/33	0.5455985577687267	0.6962552578078292	0	0	1.2935244161358812	0.7837099868403946	POLR2F
Resolution of D-Loop Structures Homo sapiens R-HSA-5693537	1/33	0.5455985577687267	0.6962552578078292	0	0	1.2935244161358812	0.7837099868403946	ATM
FGFR2 mutant receptor activation Homo sapiens R-HSA-1839126	1/33	0.5455985577687267	0.6962552578078292	0	0	1.2935244161358812	0.7837099868403946	POLR2F
Glucagon signaling in metabolic regulation Homo sapiens R-HSA-163359	1/33	0.5455985577687267	0.6962552578078292	0	0	1.2935244161358812	0.7837099868403946	GNG12
Detoxification of Reactive Oxygen Species Homo sapiens R-HSA-3299685	1/33	0.5455985577687267	0.6962552578078292	0	0	1.2935244161358812	0.7837099868403946	CYBA
COPI-mediated anterograde transport Homo sapiens R-HSA-6807878	2/78	0.5525972310779571	0.7033790165245476	0	0	1.089137737961926	0.6459957762443225	GOSR1;YKT6
Nuclear Pore Complex (NPC) Disassembly Homo sapiens R-HSA-3301854	1/34	0.556340126762081	0.7033790165245476	0	0	1.2542623689120505	0.7354686396497618	NEK7
Negative regulators of RIG-I/MDA5 signaling Homo sapiens R-HSA-936440	1/34	0.556340126762081	0.7033790165245476	0	0	1.2542623689120505	0.7354686396497618	IRF3
Striated Muscle Contraction Homo sapiens R-HSA-390522	1/34	0.556340126762081	0.7033790165245476	0	0	1.2542623689120505	0.7354686396497618	NEB
Lipoprotein metabolism Homo sapiens R-HSA-174824	1/34	0.556340126762081	0.7033790165245476	0	0	1.2542623689120505	0.7354686396497618	APOE
ROS, RNS production in response to bacteria Homo sapiens R-HSA-1222556	1/34	0.556340126762081	0.7033790165245476	0	0	1.2542623689120505	0.7354686396497618	CYBA
S Phase Homo sapiens R-HSA-69242	3/124	0.5633110909280402	0.7078863360043134	0	0	1.0259387830622566	0.5888101145946941	PSMD10;PSMA4;RFC1
DAP12 signaling Homo sapiens R-HSA-2424491	8/344	0.5665995741450197	0.7078863360043134	0	0	0.9848111658456487	0.5594736293910235	PSMD10;PSMA4;PTPRA;PEA15;DAB2IP;PEBP1;VCL;VAV2
Lysosome Vesicle Biogenesis Homo sapiens R-HSA-432720	1/35	0.5668283008347498	0.7078863360043134	0	0	1.2173098538778568	0.6910653938063919	GNS
Interactions of Rev with host cellular proteins Homo sapiens R-HSA-177243	1/35	0.5668283008347498	0.7078863360043134	0	0	1.2173098538778568	0.6910653938063919	RANBP1
Regulation of TP53 Degradation Homo sapiens R-HSA-6804757	1/35	0.5668283008347498	0.7078863360043134	0	0	1.2173098538778568	0.6910653938063919	ATM
Base Excision Repair Homo sapiens R-HSA-73884	1/35	0.5668283008347498	0.7078863360043134	0	0	1.2173098538778568	0.6910653938063919	RFC1
Resolution of Abasic Sites (AP sites) Homo sapiens R-HSA-73933	1/35	0.5668283008347498	0.7078863360043134	0	0	1.2173098538778568	0.6910653938063919	RFC1
Bile acid and bile salt metabolism Homo sapiens R-HSA-194068	1/35	0.5668283008347498	0.7078863360043134	0	0	1.2173098538778568	0.6910653938063919	AKR1D1
Gastrin-CREB signalling pathway via PKC and MAPK Homo sapiens R-HSA-881907	10/432	0.5695791851811416	0.710237459570387	0	0	0.9799757904023307	0.5515866866211091	PSMD10;ANXA1;PSMA4;PTPRA;PEA15;DAB2IP;PEBP1;GNG12;KALRN;VCL
COPI-dependent Golgi-to-ER retrograde traffic Homo sapiens R-HSA-6811434	2/81	0.5731299876093252	0.7121517107094834	0	0	1.0476164826286023	0.5831481025798398	KIF2C;KIF11
Opioid Signalling Homo sapiens R-HSA-111885	2/81	0.5731299876093252	0.7121517107094834	0	0	1.0476164826286023	0.5831481025798398	PPP3CA;GNG12
RNA Polymerase III Transcription Initiation Homo sapiens R-HSA-76046	1/36	0.5770690450893908	0.7121517107094834	0	0	1.1824689111313316	0.6501135527110423	POLR2F
Regulation of TP53 Expression and Degradation Homo sapiens R-HSA-6806003	1/36	0.5770690450893908	0.7121517107094834	0	0	1.1824689111313316	0.6501135527110423	ATM
Degradation of beta-catenin by the destruction complex Homo sapiens R-HSA-195253	2/82	0.5798203414822933	0.7121517107094834	0	0	1.034468085106383	0.5638233604862244	PSMD10;PSMA4
DNA Replication Pre-Initiation Homo sapiens R-HSA-69002	2/82	0.5798203414822933	0.7121517107094834	0	0	1.034468085106383	0.5638233604862244	PSMD10;PSMA4
M/G1 Transition Homo sapiens R-HSA-68874	2/82	0.5798203414822933	0.7121517107094834	0	0	1.034468085106383	0.5638233604862244	PSMD10;PSMA4
Toll Like Receptor 10 (TLR10) Cascade Homo sapiens R-HSA-168142	2/82	0.5798203414822933	0.7121517107094834	0	0	1.034468085106383	0.5638233604862244	IRAK4;NFKB2
Toll Like Receptor 5 (TLR5) Cascade Homo sapiens R-HSA-168176	2/82	0.5798203414822933	0.7121517107094834	0	0	1.034468085106383	0.5638233604862244	IRAK4;NFKB2
MyD88 cascade initiated on plasma membrane Homo sapiens R-HSA-975871	2/82	0.5798203414822933	0.7121517107094834	0	0	1.034468085106383	0.5638233604862244	IRAK4;NFKB2
TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation Homo sapiens R-HSA-975138	2/83	0.586433472601287	0.7156807378842214	0	0	1.0216443393748358	0.5452475469194884	IRAK4;NFKB2
p75 NTR receptor-mediated signalling Homo sapiens R-HSA-193704	2/83	0.586433472601287	0.7156807378842214	0	0	1.0216443393748358	0.5452475469194884	KALRN;VAV2
HDR through Single Strand Annealing (SSA) Homo sapiens R-HSA-5685938	1/37	0.5870681847436584	0.7156807378842214	0	0	1.1495635763151686	0.6122740085905751	ATM
Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template Homo sapiens R-HSA-110313	1/37	0.5870681847436584	0.7156807378842214	0	0	1.1495635763151686	0.6122740085905751	RFC1
Steroid hormones Homo sapiens R-HSA-209943	1/37	0.5870681847436584	0.7156807378842214	0	0	1.1495635763151686	0.6122740085905751	AKR1B1
Fc epsilon receptor (FCERI) signaling Homo sapiens R-HSA-2454202	9/395	0.5896122098866508	0.7173290360665706	0	0	0.9639655770543538	0.5092535959884955	PSMD10;PPP3CA;PSMA4;PTPRA;PEA15;DAB2IP;PEBP1;VCL;VAV2
Host Interactions of HIV factors Homo sapiens R-HSA-162909	3/129	0.5901741335853325	0.7173290360665706	0	0	0.984973093715098	0.5194133906017929	PSMD10;RANBP1;PSMA4
DNA Damage Recognition in GG-NER Homo sapiens R-HSA-5696394	1/38	0.5968314079344048	0.7209389132700641	0	0	1.1184369082458254	0.5772483328897381	XPC
Collagen formation Homo sapiens R-HSA-1474290	2/85	0.5994277587033294	0.7209389132700641	0	0	0.9969238656754679	0.5102055109019799	COLGALT2;SERPINH1
Hedgehog 'on' state Homo sapiens R-HSA-5632684	2/85	0.5994277587033294	0.7209389132700641	0	0	0.9969238656754679	0.5102055109019799	PSMD10;PSMA4
MyD88 dependent cascade initiated on endosome Homo sapiens R-HSA-975155	2/85	0.5994277587033294	0.7209389132700641	0	0	0.9969238656754679	0.5102055109019799	IRAK4;NFKB2
